# Frequency array :
0.125 0.25 0.375 0.5 0.625 0.75 0.875 1.0 1.125 1.25 1.375 1.5 1.625 1.75 1.875 2.0 2.125 2.25 2.375 2.5 2.625 2.75 2.875 3.0 3.125 3.25 3.375 3.5 3.625 3.75 3.875 4.0 4.125 4.25 4.375 4.5 4.625 4.75 4.875 5.0 5.125 5.25 5.375 5.5 5.625 5.75 5.875 6.0 6.125 6.25 6.375 6.5 6.625 6.75 6.875 7.0 7.125 7.25 7.375 7.5 7.625 7.75 7.875 8.0 8.125 8.25 8.375 8.5 8.625 8.75 8.875 9.0 9.125 9.25 9.375 9.5 9.625 9.75 9.875
# Cross spectrum  and errors:
0.15424133303753162	0.004347892604493101
0.04893213719374267	0.001415201063952326
0.028294335183803428	0.0008313160786480337
0.020494674507624565	0.0006129662394306129
0.015859845586253203	0.0004804034338450412
0.013270032866976925	0.0004088607134136766
0.01046445869959652	0.0003301344976431446
0.009079917348721347	0.0002945305684228855
0.007668051311488666	0.0002488850381266421
0.006367163919718262	0.00021873353858108086
0.005998391237347123	0.00020676148447096765
0.005197997739461236	0.00018414775863105496
0.0050331785981134886	0.00017525833258089763
0.004262490174366882	0.00015904626608550647
0.003765276903722071	0.0001441079763384181
0.003221752338386882	0.0001295446697633415
0.0031347738298554803	0.00012600692691709387
0.002791654543421174	0.00011962660329626128
0.002380922932510516	0.00010716546647174066
0.002123140132143179	9.78205346003688e-05
0.0021051986314084394	9.676675791559094e-05
0.0017377714092488385	8.30176854644077e-05
0.001591839823450683	8.275998553866181e-05
0.0015777748456585014	8.021968927458368e-05
0.0014194707803671376	7.324541533225754e-05
0.001308387904298712	7.116832945533548e-05
0.0011337021093080536	6.737968654896447e-05
0.0010850370975854457	6.631491789743814e-05
0.001000675766638923	6.126979376896919e-05
0.0009450248816138227	5.888161129082105e-05
0.0007818540699594695	5.7713191213809266e-05
0.0007488609723583184	5.434178485973885e-05
0.0008660222696660051	5.27680500274102e-05
0.0007694349514533749	5.3607274529286053e-05
0.0006806947542763772	5.131530334444335e-05
0.0007159467390735414	4.970768536027274e-05
0.0006012979790777568	4.856943725756151e-05
0.0005095556486640737	4.6016529222737385e-05
0.0005529063036122161	4.7026159900853585e-05
0.00036764104305931825	4.06082240925043e-05
0.00045265757024915955	4.098885631407673e-05
0.0004420460203856941	4.221199247241851e-05
0.0003854052037896343	3.982279354672715e-05
0.00037725494455614596	4.13138687312434e-05
0.0003157988306128245	3.711418641060468e-05
0.0002550206522921858	3.6589789329448576e-05
0.00034027067873795255	3.644769844316889e-05
0.0002440230167589498	3.381251602303472e-05
0.00030014984849062036	3.533083723117726e-05
0.0002572076229796711	3.4267368296076425e-05
0.00023925370125975765	3.340229502543709e-05
0.00023388440784512655	3.3241705203370135e-05
0.0002424954527050969	3.04646480921901e-05
0.00021507975815302456	3.222498620329962e-05
0.0002016248134564955	2.9457412014910612e-05
0.00019189120422616058	2.9027357553966336e-05
0.00018448967686235528	3.1159350021968736e-05
0.00018604166461394628	2.8948827980660818e-05
0.0001719240163785828	2.940889080586798e-05
0.00020048195484720217	2.9776300656768234e-05
0.0001195020808170775	2.984203755075603e-05
0.00016282566147116263	2.928705715302017e-05
0.00011256070016387796	2.7859396913019066e-05
0.00012965141669496748	2.8224388396675725e-05
0.00011437754580575807	2.7588143342882757e-05
9.336364093501176e-05	2.6326304713939023e-05
0.00013871245603736798	2.6412866318088766e-05
0.00012931251371970292	2.607377008732427e-05
